"desserts";"meats";"juices";"paper_goods";"frozen_foods";"snack_foods";"canned goods";"beer_wine_spirits";"dairy";"breads";"produce";"receipt_id"
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27694.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;27697.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;27708.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;27726.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;27751.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;27782.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;27783.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27803.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;27807.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;27808.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;27820.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27823.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;27832.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;27836.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;27839.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;27851.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;27855.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;27863.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;27883.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;27892.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;27910.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;27923.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27924.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;27925.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;27929.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;27942.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27949.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;27953.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;27971.0
0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;27976.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28010.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28012.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;28030.0
1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28034.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;28036.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;28043.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;28044.0
0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28045.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28051.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28053.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;28056.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;28061.0
0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;28066.0
0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;28076.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;28084.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;28086.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;28094.0
1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;28096.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28118.0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;28122.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;28125.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;28129.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28139.0
1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;28142.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;28150.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;28152.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;28161.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28191.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28205.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;28208.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;28214.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28220.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28221.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;28225.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28255.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28263.0
1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;28266.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28274.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;28308.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28316.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28322.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28341.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;28351.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;28353.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28358.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;28365.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28387.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28409.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;28412.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28425.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;28428.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28456.0
0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;28468.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;28470.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28477.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28479.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28484.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;28500.0
1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28520.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28552.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28554.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;28572.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;28574.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;28584.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28609.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28615.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28631.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;28639.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28654.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;28674.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;28705.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;28706.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28723.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;28729.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28736.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;28763.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;28767.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28787.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28807.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;28809.0
0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;28823.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28855.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;28882.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28912.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;28917.0
1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28963.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28971.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;28974.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;28982.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;28988.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;28998.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29007.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;29008.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29009.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29027.0
1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;29028.0
0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29052.0
0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;29064.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29074.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;29078.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29100.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29107.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29113.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29114.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;29115.0
1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29130.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29132.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29133.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29134.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29166.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;29187.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29210.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;29221.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29227.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;29250.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29261.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29262.0
1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;29270.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29283.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29298.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;29304.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29319.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29326.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;29336.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29342.0
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;29346.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;29372.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29420.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29435.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;29450.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29475.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29476.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;29489.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;29490.0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29500.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29526.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;29531.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;29543.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29584.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29600.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;29606.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;29615.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;29626.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29627.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;29645.0
1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;29653.0
0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;29655.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29661.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;29688.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;29708.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;29714.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;29716.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;29725.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;29730.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29735.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;29744.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;29748.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29757.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29772.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;29787.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29791.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29813.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;29827.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29832.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29850.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;29864.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;29867.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;29876.0
0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29899.0
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;29900.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;29912.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;29921.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;29936.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;29940.0
1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;29943.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;29947.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;29949.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;29953.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29954.0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29960.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;29997.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30006.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30011.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;30021.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;30022.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30037.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30041.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30064.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;30072.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;30077.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;30079.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;30092.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;30111.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30119.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30120.0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;30161.0
1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;30172.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;30179.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30189.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;30209.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30212.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;30213.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30217.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;30224.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;30225.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;30232.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;30250.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30252.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30265.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30268.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;30288.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;30298.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;30299.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;30306.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;30307.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;30331.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30343.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30351.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;30377.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;30396.0
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30401.0
0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;30409.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;30433.0
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;30447.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;30460.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;30467.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;30468.0
0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30470.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30472.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30474.0
0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;30475.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30499.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;30502.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30503.0
0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;30506.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;30510.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;30538.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;30539.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30541.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;30550.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30558.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30569.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;30570.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;30591.0
1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;30602.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;30603.0
0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;30604.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;30606.0
0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;30632.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30633.0
1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;30660.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;30685.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;30697.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;30708.0
